candidate_id,robot,sample_index,span2_mm,span3_mm,span4_mm,span5_mm,size_x_mm,size_y_mm,size_z_mm,worst_axis_ratio,arm_size_x_mm,arm_size_y_mm,arm_size_z_mm,volume_l,clearance_mm,collision_free,rule_pass,evaluations,elapsed_s
orth6r_d94907e07b06_q08,orth6r_d94907e07b06,8,242.49042233917862,318.5835620574654,0.0,0.0,360.00855749686923,425.7764712328789,495.5395349702707,0.8258992249504512,347.74893308824505,378.6266640591278,300.5395349702707,75.95787237851349,5.0000000453547795,True,True,6763,10.117220190004446
orth6r_d94907e07b06_q09,orth6r_d94907e07b06,9,246.87464884947985,405.15859129372984,0.0,0.0,430.92248108436263,360.0008516631796,496.42864932367706,0.8273810822061285,429.5879459394914,358.25342706804577,301.42864932367706,77.01219767896707,5.002792628999428,True,True,5497,8.066399502000422
orth6r_d94907e07b06_q10,orth6r_d94907e07b06,10,353.6737997410819,365.7957644574345,0.0,0.0,404.9633746633992,524.5062302991805,524.5065240695586,0.8741775401159312,279.9633746633992,476.32117737990853,329.5065240695587,111.4082346970875,5.002318916531953,True,True,4958,6.168817268997373
orth6r_d94907e07b06_q11,orth6r_d94907e07b06,11,315.4560220660642,467.06703723873943,0.0,0.0,496.00003026036256,387.32518804701067,496.0045185376853,0.8266741975628089,491.44492759742525,380.8409328406537,301.0045185376853,95.28906734719973,5.000013394046904,True,True,13281,15.504725026003143
orth6r_d94907e07b06_q12,orth6r_d94907e07b06,12,280.52847318816924,309.9815334286541,0.0,0.0,360.0,503.55670147881625,455.0,0.8392611691313605,200.91548273928467,378.5567014788163,445.6190550923575,82.4825877022301,19.342600096167622,True,True,4054,5.8041334110021126
orth6r_d94907e07b06_q13,orth6r_d94907e07b06,13,257.31619840953493,443.7694787839428,0.0,0.0,410.5270321204286,402.7403512938408,496.593396042552,0.82765566007092,410.5261196462507,401.2240510802761,301.593396042552,82.10466697145621,5.000786113669539,True,True,6473,7.1479232009951374
orth6r_d94907e07b06_q14,orth6r_d94907e07b06,14,293.3931148285046,333.08857211843133,0.0,0.0,504.3244707517438,360.0,501.01529051483465,0.8405407845862397,379.32447075174383,179.97140257776175,501.01529051483465,90.96273764187306,14.918045726134098,True,True,2968,4.630222854997555
orth6r_d94907e07b06_q15,orth6r_d94907e07b06,15,340.6363726919517,426.83822093065834,0.0,0.0,442.77848832479583,495.3650143160764,495.3658046931992,0.8256096744886653,442.77848832479583,474.1308581780576,300.36580469319915,108.65203573671799,5.071233949904635,True,True,8234,8.071935995998501
orth6r_d94907e07b06_q16,orth6r_d94907e07b06,16,232.68777647521347,343.92580102197826,0.0,0.0,480.41285798875816,408.2003532761219,491.9481855535685,0.8199136425892809,355.41285798875816,283.2003532761219,427.760044493753,96.47335053151842,11.337691943695626,True,True,5509,7.467126793999341
orth6r_ebb9ebb875ae_q00,orth6r_ebb9ebb875ae,0,290.0,390.0,0.0,0.0,360.00067321340725,481.7899394327063,495.61161297386917,0.8260193549564486,319.7668572733051,435.95686015510455,300.61161297386917,85.9612087892187,5.000000118934686,True,True,6639,5.711287965001247
orth6r_ebb9ebb875ae_q01,orth6r_ebb9ebb875ae,1,220.37192650604993,477.1096069877968,0.0,0.0,383.1947536682352,466.3435047503356,497.30904652420156,0.8288484108736692,383.1947536682352,466.3435047503356,302.30904652420156,88.86931779319124,5.001516712301535,True,True,5198,5.594600375996379
orth6r_ebb9ebb875ae_q02,orth6r_ebb9ebb875ae,2,330.0118701579049,293.6547868978232,0.0,0.0,379.53512064519714,489.8304880551646,489.83056221531973,0.8163842703588663,257.9280671605083,364.8304880551646,294.83056221531973,91.06335813783915,5.000923794216475,True,True,4657,7.258152639995387
orth6r_ebb9ebb875ae_q03,orth6r_ebb9ebb875ae,3,304.8679267941042,393.48026318941265,0.0,0.0,366.5060401530409,495.4174263966334,495.4195233724406,0.8256992056207344,274.1830547931107,478.62459426885795,300.4195233724406,89.95504650819093,5.000007683881702,True,True,7496,9.617200830994989
orth6r_ebb9ebb875ae_q04,orth6r_ebb9ebb875ae,4,268.2147795660421,383.37741577997804,0.0,0.0,360.0003437914264,456.5258655135351,495.8896611845859,0.8264827686409766,281.7313440918895,438.77170219978666,300.8896611845859,81.49920226746534,5.000000027740384,True,True,14566,15.627752562999376
orth6r_ebb9ebb875ae_q05,orth6r_ebb9ebb875ae,5,281.2325715413317,419.83658687677234,0.0,0.0,360.0001830448147,471.6370248743705,496.0504006860295,0.8267506678100492,333.34996694551023,459.1021040532366,301.0504006860295,84.22410748461162,5.000000320764683,True,True,7639,9.293569627996476
orth6r_ebb9ebb875ae_q06,orth6r_ebb9ebb875ae,6,318.99976370390505,357.21161185763776,0.0,0.0,360.0,510.79351556482646,514.0666368519971,0.856777728086662,316.58893299009964,427.2314987939592,319.06663685199715,94.5294856819987,5.003586964017662,True,True,5822,5.8447416220005834
orth6r_ebb9ebb875ae_q07,orth6r_ebb9ebb875ae,7,353.24433314148337,452.37116562668234,0.0,0.0,459.5331747144579,490.54631600243397,495.36605455090773,0.8256100909181795,440.5858408704156,484.67077595404083,300.3660545509077,111.66655829981907,5.000024363795943,True,True,7608,9.470525764998456
orth6r_ebb9ebb875ae_q08,orth6r_ebb9ebb875ae,8,242.49042233917862,318.5835620574654,0.0,0.0,360.0,425.7815002501355,495.5405304702277,0.8259008841170461,266.8220209708378,416.9961318061546,300.5405304702277,75.95711657941014,5.001513595797133,True,True,10650,11.20749896200141
orth6r_ebb9ebb875ae_q09,orth6r_ebb9ebb875ae,9,246.87464884947985,405.15859129372984,0.0,0.0,360.0,431.56614897859777,496.42726256315876,0.827378770938598,338.1047134685734,431.16763064003163,301.42726256315876,77.12683270285306,5.000000042286637,True,True,4009,5.184160526005144
orth6r_ebb9ebb875ae_q10,orth6r_ebb9ebb875ae,10,353.6737997410819,365.7957644574345,0.0,0.0,362.470665764725,520.1522185542362,520.1528725504913,0.866921454250819,320.0929627934909,395.15221855423613,325.15287255049134,98.06958147692977,5.00231891653187,True,True,4394,5.869743988005212
orth6r_ebb9ebb875ae_q11,orth6r_ebb9ebb875ae,11,315.4560220660642,467.06703723873943,0.0,0.0,382.94883376633726,498.1614197803438,498.1614197812025,0.8302690329686708,381.4329479026128,495.1316688903075,303.1614197812025,95.03442080236059,6.734895756042497,True,True,6820,6.618732840994198
orth6r_ebb9ebb875ae_q12,orth6r_ebb9ebb875ae,12,280.52847318816924,309.9815334286541,0.0,0.0,360.00020746550354,468.37979264771747,519.3675647264778,0.8656126078774631,268.76220097115987,440.75836298930545,324.36756472647784,87.57410848715591,5.000041652507031,True,True,4982,7.190137348996359
orth6r_ebb9ebb875ae_q13,orth6r_ebb9ebb875ae,13,257.31619840953493,443.7694787839428,0.0,0.0,415.2633411036195,410.5277474583762,496.5933957699699,0.8276556596166166,415.2633411036195,410.52737574242315,301.5933957699699,84.65781392082614,5.000786112940359,True,True,4896,6.240022742000292
orth6r_ebb9ebb875ae_q14,orth6r_ebb9ebb875ae,14,293.3931148285046,333.08857211843133,0.0,0.0,360.00080938797396,481.8603633315338,512.8862269131447,0.8548103781885745,317.2784906145797,395.8766114948412,317.88622691314464,88.97043574509318,5.0004048196820445,True,True,8565,8.726923900998372
orth6r_ebb9ebb875ae_q15,orth6r_ebb9ebb875ae,15,340.6363726919517,426.83822093065834,0.0,0.0,438.36122898212784,491.7182129118404,495.268328083328,0.8254472134722134,410.65760573949603,480.212308004349,300.26832808332796,106.75518723390081,5.0000000944821075,True,True,9360,7.202398661996995
orth6r_ebb9ebb875ae_q16,orth6r_ebb9ebb875ae,16,232.68777647521347,343.92580102197826,0.0,0.0,360.000790381848,413.5030172837013,496.0438709477489,0.8267397849129149,332.82281044529174,370.1790251560075,301.0438709477489,73.84179156278971,5.000190769300805,True,True,4957,3.429089789999125
